Sale_ID,Order_ID,SKU,Selling_Price,Discount_%,Sale_Date,Region,Order_Status,Final_Qty,Total_Revenue
SALE-1328,ORD-2670,SKU-390,215.78,5,2/5/2024,East,Delivered,63,12914.433
SALE-533,ORD-1070,SKU-540,161.8,10,12/8/2024,North,Delivered,81,11795.22
SALE-534,ORD-1072,SKU-417,526.98,10,4/12/2024,North,Delivered,59,27982.638
SALE-540,ORD-1081,SKU-782,658.62,15,12/11/2024,South,Delivered,82,45905.814
SALE-1195,ORD-2405,SKU-493,191.67,20,3/22/2024,East,Delivered,15,2300.04
SALE-544,ORD-1091,SKU-725,270.55,20,5/31/2024,South,Delivered,83,17964.52
SALE-547,ORD-1095,SKU-975,532.22,5,3/12/2024,West,Delivered,38,19213.142
SALE-549,ORD-1098,SKU-992,145.2,10,6/1/2024,South,Delivered,70,9147.6
SALE-551,ORD-1100,SKU-918,334.07,10,2/19/2024,West,Delivered,19,5712.597
SALE-552,ORD-1105,SKU-69,374.55,10,4/16/2024,East,Delivered,12,4045.14
SALE-553,ORD-1107,SKU-590,383,10,7/26/2024,South,Delivered,21,7238.7
SALE-554,ORD-1112,SKU-197,358.18,10,5/16/2024,North,Delivered,92,29657.304
SALE-555,ORD-1113,SKU-117,574.93,0,10/5/2024,West,Delivered,83,47719.19
SALE-556,ORD-1114,SKU-139,24.26,20,2/25/2024,West,Delivered,79,1533.232
SALE-557,ORD-1115,SKU-718,368.32,0,9/10/2024,East,Delivered,95,34990.4
SALE-558,ORD-1116,SKU-868,627.78,10,5/2/2024,North,Delivered,80,45200.16
SALE-561,ORD-1121,SKU-921,237.59,0,10/17/2024,West,Delivered,48,11404.32
SALE-562,ORD-1123,SKU-883,320.85,0,5/24/2024,South,Delivered,57,18288.45
SALE-565,ORD-1126,SKU-906,231.62,20,12/5/2024,West,Delivered,39,7226.544
SALE-955,ORD-1903,SKU-937,626.27,10,8/31/2024,East,Delivered,16,9018.288
SALE-569,ORD-1131,SKU-597,321.15,0,5/2/2024,East,Delivered,45,14451.75
SALE-571,ORD-1135,SKU-535,353.05,10,9/14/2024,East,Delivered,97,30821.265
SALE-1013,ORD-2014,SKU-402,397.9,5,6/26/2024,North,Delivered,46,17388.23
SALE-573,ORD-1138,SKU-539,316.73,5,3/9/2024,South,Delivered,27,8124.1245
SALE-577,ORD-1143,SKU-329,167.95,0,4/28/2024,East,Delivered,12,2015.4
SALE-579,ORD-1145,SKU-533,725.88,15,3/4/2024,East,Delivered,64,39487.872
SALE-580,ORD-1152,SKU-172,474.29,15,3/2/2024,West,Delivered,27,10884.9555
SALE-583,ORD-1158,SKU-436,485.65,0,4/6/2024,East,Delivered,73,35452.45
SALE-584,ORD-1159,SKU-783,254.13,0,10/28/2024,South,Delivered,43,10927.59
SALE-585,ORD-1163,SKU-125,555.91,10,11/23/2024,North,Delivered,43,21513.717
SALE-588,ORD-1171,SKU-718,368.32,10,8/19/2024,North,Delivered,37,12265.056
SALE-589,ORD-1172,SKU-729,519.23,15,5/2/2024,North,Delivered,86,37955.713
SALE-590,ORD-1174,SKU-59,242.6,0,3/14/2024,East,Delivered,16,3881.6
SALE-591,ORD-1176,SKU-308,456.27,20,11/12/2024,West,Delivered,78,28471.248
SALE-594,ORD-1180,SKU-522,394.24,20,5/1/2024,South,Delivered,6,1892.352
SALE-595,ORD-1188,SKU-132,274.05,15,10/17/2024,West,Delivered,28,6522.39
SALE-596,ORD-1190,SKU-987,412.44,5,11/27/2024,East,Delivered,95,37222.71
SALE-598,ORD-1192,SKU-666,19.38,0,12/3/2024,East,Delivered,83,1608.54
SALE-770,ORD-1541,SKU-62,370.46,10,12/18/2024,North,Delivered,75,25006.05
SALE-604,ORD-1208,SKU-132,274.05,15,8/19/2024,North,Delivered,13,3028.2525
SALE-605,ORD-1209,SKU-883,320.85,0,10/31/2024,North,Delivered,38,12192.3
SALE-607,ORD-1212,SKU-180,553.95,5,11/25/2024,West,Delivered,29,15261.3225
SALE-608,ORD-1214,SKU-640,339.05,0,10/27/2024,East,Delivered,39,13222.95
SALE-801,ORD-1594,SKU-204,636.22,20,9/7/2024,South,Delivered,28,14251.328
SALE-609,ORD-1217,SKU-186,750.5,20,5/24/2024,East,Delivered,82,49232.8
SALE-613,ORD-1223,SKU-845,558.22,5,1/6/2024,South,Delivered,5,2651.545
SALE-614,ORD-1227,SKU-778,367.5,15,7/6/2024,North,Delivered,33,10308.375
SALE-618,ORD-1238,SKU-904,310.32,20,1/31/2024,West,Delivered,8,1986.048
SALE-620,ORD-1244,SKU-471,25.22,15,5/10/2024,North,Delivered,17,364.429
SALE-786,ORD-1571,SKU-309,603.35,15,5/31/2024,West,Delivered,41,21026.7475
SALE-626,ORD-1252,SKU-265,254,20,7/20/2024,West,Delivered,8,1625.6
SALE-627,ORD-1253,SKU-184,85.43,0,3/31/2024,North,Delivered,91,7774.13
SALE-628,ORD-1254,SKU-128,390.14,5,9/21/2024,West,Delivered,91,33727.603
SALE-629,ORD-1255,SKU-203,363.77,5,8/14/2024,West,Delivered,30,10367.445
SALE-630,ORD-1257,SKU-193,178.83,20,6/27/2024,South,Delivered,38,5436.432
SALE-1222,ORD-2458,SKU-742,696.23,5,6/11/2024,North,Delivered,28,18519.718
SALE-633,ORD-1261,SKU-932,626.12,20,5/30/2024,West,Delivered,14,7012.544
SALE-634,ORD-1263,SKU-907,402.93,0,10/18/2024,South,Delivered,50,20146.5
SALE-637,ORD-1268,SKU-628,566.78,10,7/17/2024,South,Delivered,84,42848.568
SALE-956,ORD-1904,SKU-633,785.24,20,4/18/2024,West,Delivered,56,35178.752
SALE-638,ORD-1269,SKU-955,239.63,15,4/19/2024,East,Delivered,71,14461.6705
SALE-639,ORD-1271,SKU-178,511.34,5,1/4/2024,South,Delivered,42,20402.466
SALE-642,ORD-1274,SKU-698,282.67,15,8/10/2024,South,Delivered,7,1681.8865
SALE-643,ORD-1276,SKU-616,815.03,15,6/11/2024,North,Delivered,63,43644.8565
SALE-644,ORD-1277,SKU-914,176.28,10,5/28/2024,East,Delivered,46,7297.992
SALE-1289,ORD-2591,SKU-520,47.53,20,3/11/2024,East,Delivered,36,1368.864
SALE-648,ORD-1293,SKU-52,163.4,0,1/23/2024,North,Delivered,26,4248.4
SALE-651,ORD-1301,SKU-624,49.83,10,12/6/2024,East,Delivered,21,941.787
SALE-653,ORD-1305,SKU-238,183.3,10,8/15/2024,West,Delivered,2,329.94
SALE-655,ORD-1308,SKU-745,342.7,20,11/7/2024,West,Delivered,64,17546.24
SALE-657,ORD-1310,SKU-216,51.26,20,11/29/2024,East,Delivered,77,3157.616
SALE-1104,ORD-2203,SKU-143,185.78,5,11/19/2024,South,Delivered,56,9883.496
SALE-660,ORD-1316,SKU-87,487.55,5,11/25/2024,North,Delivered,57,26400.8325
SALE-662,ORD-1318,SKU-543,411.02,0,4/11/2024,North,Delivered,96,39457.92
SALE-665,ORD-1322,SKU-169,469.64,15,1/23/2024,South,Delivered,25,9979.85
SALE-666,ORD-1323,SKU-735,741.84,5,6/27/2024,South,Delivered,84,59198.832
SALE-672,ORD-1336,SKU-261,277.55,15,9/21/2024,East,Delivered,100,23591.75
SALE-673,ORD-1339,SKU-971,136.19,5,5/13/2024,West,Delivered,56,7245.308
SALE-674,ORD-1340,SKU-128,390.14,10,12/5/2024,East,Delivered,25,8778.15
SALE-675,ORD-1341,SKU-596,457.22,0,10/30/2024,North,Delivered,86,39320.92
SALE-676,ORD-1343,SKU-974,299.81,0,6/23/2024,North,Delivered,40,11992.4
SALE-678,ORD-1345,SKU-915,823.25,5,1/21/2024,East,Delivered,92,71952.05
SALE-679,ORD-1346,SKU-946,101.94,10,7/2/2024,North,Delivered,100,9174.6
SALE-879,ORD-1752,SKU-425,257.94,15,5/23/2024,East,Delivered,64,14031.936
SALE-684,ORD-1355,SKU-356,155.6,10,10/27/2024,South,Delivered,59,8262.36
SALE-688,ORD-1361,SKU-716,184.9,5,2/1/2024,East,Delivered,82,14403.71
SALE-690,ORD-1363,SKU-441,440.59,10,5/17/2024,East,Delivered,3,1189.593
SALE-691,ORD-1366,SKU-244,501.82,20,11/23/2024,East,Delivered,12,4817.472
SALE-693,ORD-1374,SKU-913,184.62,0,2/1/2024,West,Delivered,25,4615.5
SALE-694,ORD-1377,SKU-753,717.88,15,4/5/2024,North,Delivered,26,15865.148
SALE-1260,ORD-2533,SKU-472,431.16,20,1/7/2024,East,Delivered,3,1034.784
SALE-697,ORD-1387,SKU-584,576.4,0,2/16/2024,West,Delivered,88,50723.2
SALE-698,ORD-1388,SKU-639,349.03,5,9/2/2024,East,Delivered,23,7626.3055
SALE-699,ORD-1393,SKU-335,865.47,0,11/16/2024,East,Delivered,12,10385.64
SALE-700,ORD-1396,SKU-576,446.96,15,11/21/2024,North,Delivered,14,5318.824
SALE-703,ORD-1401,SKU-300,96.95,0,5/10/2024,West,Delivered,26,2520.7
SALE-719,ORD-1425,SKU-55,282.9,10,2/21/2024,South,Delivered,80,20368.8
SALE-704,ORD-1402,SKU-4,33.29,20,10/25/2024,West,Delivered,96,2556.672
SALE-705,ORD-1407,SKU-84,379.53,0,2/10/2024,West,Delivered,82,31121.46
SALE-708,ORD-1410,SKU-37,18.75,15,6/28/2024,South,Delivered,46,733.125
SALE-709,ORD-1411,SKU-499,114.89,5,4/8/2024,North,Delivered,82,8949.931
SALE-710,ORD-1412,SKU-196,354.58,10,5/15/2024,West,Delivered,92,29359.224
SALE-714,ORD-1417,SKU-293,414.44,10,7/15/2024,West,Delivered,43,16038.828
SALE-720,ORD-1426,SKU-215,689.48,20,6/29/2024,North,Delivered,75,41368.8
SALE-721,ORD-1429,SKU-217,281.43,5,9/30/2024,West,Delivered,100,26735.85
SALE-724,ORD-1440,SKU-857,575.67,10,3/19/2024,West,Delivered,54,27977.562
SALE-725,ORD-1441,SKU-449,229.59,10,1/10/2024,South,Delivered,66,13637.646
SALE-728,ORD-1445,SKU-377,249.07,15,4/11/2024,East,Delivered,36,7621.542
SALE-730,ORD-1447,SKU-65,193.09,5,9/5/2024,East,Delivered,76,13941.098
SALE-733,ORD-1457,SKU-570,73.83,15,12/16/2024,South,Delivered,91,5710.7505
SALE-735,ORD-1459,SKU-314,430.68,5,3/22/2024,East,Delivered,13,5318.898
SALE-736,ORD-1465,SKU-431,44.28,10,3/6/2024,East,Delivered,29,1155.708
SALE-737,ORD-1466,SKU-890,394.76,20,6/5/2024,West,Delivered,52,16422.016
SALE-738,ORD-1467,SKU-222,672.05,5,11/19/2024,East,Delivered,37,23622.5575
SALE-739,ORD-1471,SKU-229,246.78,0,8/22/2024,East,Delivered,70,17274.6
SALE-1287,ORD-2587,SKU-967,546.76,5,9/22/2024,East,Delivered,43,22335.146
SALE-740,ORD-1475,SKU-767,740.96,15,11/14/2024,East,Delivered,45,28341.72
SALE-741,ORD-1477,SKU-927,295.55,20,5/11/2024,West,Delivered,29,6856.76
SALE-742,ORD-1479,SKU-41,374.03,20,12/6/2024,North,Delivered,32,9575.168
SALE-743,ORD-1480,SKU-901,253.96,15,3/4/2024,East,Delivered,98,21154.868
SALE-744,ORD-1482,SKU-530,104.93,0,9/27/2024,North,Delivered,85,8919.05
SALE-746,ORD-1484,SKU-777,92.2,10,10/15/2024,East,Delivered,73,6057.54
SALE-749,ORD-1490,SKU-825,19.36,0,7/9/2024,West,Delivered,3,58.08
SALE-751,ORD-1495,SKU-155,379.59,0,3/18/2024,South,Delivered,50,18979.5
SALE-752,ORD-1496,SKU-316,484.16,0,7/10/2024,East,Delivered,63,30502.08
SALE-755,ORD-1511,SKU-290,467.04,10,3/17/2024,East,Delivered,85,35728.56
SALE-757,ORD-1515,SKU-20,554.17,5,1/8/2024,East,Delivered,13,6843.9995
SALE-761,ORD-1524,SKU-783,254.13,15,4/27/2024,South,Delivered,55,11880.5775
SALE-762,ORD-1526,SKU-483,134.94,15,9/19/2024,West,Delivered,65,7455.435
SALE-765,ORD-1534,SKU-386,216.26,5,11/12/2024,North,Delivered,66,13559.502
SALE-766,ORD-1537,SKU-65,193.09,0,4/8/2024,West,Delivered,13,2510.17
SALE-767,ORD-1538,SKU-984,310.16,15,7/8/2024,North,Delivered,99,26099.964
SALE-967,ORD-1921,SKU-820,379.54,5,5/8/2024,East,Delivered,7,2523.941
SALE-773,ORD-1549,SKU-577,573.7,5,6/11/2024,East,Delivered,86,46871.29
SALE-887,ORD-1771,SKU-365,325.42,0,10/22/2024,North,Delivered,57,18548.94
SALE-775,ORD-1552,SKU-156,242.78,20,5/10/2024,South,Delivered,15,2913.36
SALE-776,ORD-1553,SKU-939,410.28,10,7/29/2024,West,Delivered,40,14770.08
SALE-777,ORD-1554,SKU-913,184.62,10,1/7/2024,East,Delivered,27,4486.266
SALE-781,ORD-1563,SKU-67,424.75,20,8/6/2024,East,Delivered,70,23786
SALE-784,ORD-1569,SKU-266,389.02,5,7/19/2024,East,Delivered,60,22174.14
SALE-785,ORD-1570,SKU-517,798.91,20,12/12/2024,North,Delivered,16,10226.048
SALE-787,ORD-1572,SKU-655,548.35,0,3/29/2024,West,Delivered,95,52093.25
SALE-1127,ORD-2252,SKU-121,54.44,0,2/2/2024,North,Delivered,27,1469.88
SALE-793,ORD-1584,SKU-247,73.02,10,6/11/2024,South,Delivered,27,1774.386
SALE-797,ORD-1589,SKU-276,251.27,5,12/11/2024,South,Delivered,53,12651.4445
SALE-802,ORD-1595,SKU-727,532.77,5,8/2/2024,West,Delivered,60,30367.89
SALE-803,ORD-1596,SKU-25,351.67,20,2/15/2024,East,Delivered,31,8721.416
SALE-805,ORD-1601,SKU-606,107.78,5,7/24/2024,North,Delivered,71,7269.761
SALE-806,ORD-1602,SKU-54,557.25,5,3/22/2024,South,Delivered,98,51879.975
SALE-808,ORD-1605,SKU-687,449.73,0,7/20/2024,East,Delivered,75,33729.75
SALE-812,ORD-1611,SKU-960,263.21,10,8/18/2024,North,Delivered,4,947.556
SALE-813,ORD-1612,SKU-841,100.16,15,2/10/2024,East,Delivered,75,6385.2
SALE-1210,ORD-2428,SKU-651,360.11,10,10/29/2024,West,Delivered,80,25927.92
SALE-815,ORD-1620,SKU-147,112.45,10,11/2/2024,East,Delivered,82,8298.81
SALE-816,ORD-1621,SKU-648,708.26,20,10/22/2024,North,Delivered,43,24364.144
SALE-818,ORD-1626,SKU-362,469.4,0,7/13/2024,West,Delivered,39,18306.6
SALE-819,ORD-1627,SKU-49,630.65,5,2/19/2024,North,Delivered,88,52722.34
SALE-821,ORD-1630,SKU-935,720.81,10,7/11/2024,South,Delivered,16,10379.664
SALE-822,ORD-1631,SKU-936,275.49,20,3/27/2024,North,Delivered,62,13664.304
SALE-824,ORD-1634,SKU-736,443.18,0,5/12/2024,North,Delivered,66,29249.88
SALE-825,ORD-1635,SKU-16,622.02,0,2/29/2024,South,Delivered,26,16172.52
SALE-831,ORD-1649,SKU-197,358.18,15,10/16/2024,North,Delivered,35,10655.855
SALE-832,ORD-1650,SKU-629,712.24,0,5/7/2024,East,Delivered,82,58403.68
SALE-833,ORD-1652,SKU-376,129.67,0,11/2/2024,North,Delivered,3,389.01
SALE-834,ORD-1655,SKU-362,469.4,0,5/17/2024,West,Delivered,96,45062.4
SALE-836,ORD-1657,SKU-138,436.39,0,1/11/2024,North,Delivered,2,872.78
SALE-839,ORD-1663,SKU-102,444.75,0,3/16/2024,West,Delivered,77,34245.75
SALE-840,ORD-1664,SKU-800,779.29,0,8/18/2024,West,Delivered,40,31171.6
SALE-841,ORD-1666,SKU-1000,549.81,5,9/5/2024,East,Delivered,3,1566.9585
SALE-842,ORD-1671,SKU-891,679.52,0,6/19/2024,West,Delivered,65,44168.8
SALE-846,ORD-1685,SKU-745,342.7,15,7/12/2024,West,Delivered,97,28255.615
SALE-851,ORD-1694,SKU-785,546.88,10,7/8/2024,North,Delivered,68,33469.056
SALE-853,ORD-1696,SKU-901,253.96,5,10/3/2024,East,Delivered,6,1447.572
SALE-856,ORD-1700,SKU-851,775.36,15,7/13/2024,East,Delivered,58,38225.248
SALE-858,ORD-1707,SKU-123,185.67,15,10/31/2024,North,Delivered,67,10573.9065
SALE-1099,ORD-2191,SKU-980,362.22,20,5/8/2024,West,Delivered,50,14488.8
SALE-862,ORD-1717,SKU-579,478.04,15,10/30/2024,East,Delivered,74,30068.716
SALE-868,ORD-1732,SKU-134,532.14,15,5/28/2024,North,Delivered,45,20354.355
SALE-870,ORD-1734,SKU-933,61.1,15,12/27/2024,West,Delivered,40,2077.4
SALE-872,ORD-1736,SKU-948,350.3,0,1/31/2024,North,Delivered,36,12610.8
SALE-873,ORD-1740,SKU-425,257.94,10,11/26/2024,West,Delivered,76,17643.096
SALE-876,ORD-1744,SKU-248,198.39,10,10/29/2024,North,Delivered,7,1249.857
SALE-880,ORD-1756,SKU-661,447.44,15,12/11/2024,North,Delivered,21,7986.804
SALE-881,ORD-1759,SKU-817,284.32,10,8/11/2024,North,Delivered,60,15353.28
SALE-892,ORD-1788,SKU-387,293.03,0,3/4/2024,East,Delivered,32,9376.96
SALE-945,ORD-1887,SKU-687,449.73,5,10/22/2024,West,Delivered,56,23925.636
SALE-894,ORD-1790,SKU-378,539.2,10,2/25/2024,West,Delivered,40,19411.2
SALE-895,ORD-1792,SKU-937,626.27,20,1/2/2024,North,Delivered,47,23547.752
SALE-896,ORD-1794,SKU-523,177.08,5,10/16/2024,East,Delivered,24,4037.424
SALE-899,ORD-1798,SKU-764,199.75,0,9/2/2024,East,Delivered,33,6591.75
SALE-907,ORD-1813,SKU-590,383,20,11/24/2024,North,Delivered,92,28188.8
SALE-910,ORD-1818,SKU-564,611.1,20,7/3/2024,East,Delivered,45,21999.6
SALE-912,ORD-1821,SKU-821,602.62,15,3/16/2024,West,Delivered,85,43539.295
SALE-913,ORD-1825,SKU-764,199.75,15,4/27/2024,West,Delivered,80,13583
SALE-915,ORD-1827,SKU-852,148.15,0,5/3/2024,East,Delivered,5,740.75
SALE-916,ORD-1829,SKU-695,469.03,5,2/8/2024,South,Delivered,97,43221.1145
SALE-1174,ORD-2362,SKU-304,228.94,10,9/11/2024,West,Delivered,31,6387.426
SALE-918,ORD-1833,SKU-544,514.8,20,9/12/2024,North,Delivered,1,411.84
SALE-920,ORD-1839,SKU-570,73.83,0,7/23/2024,West,Delivered,66,4872.78
SALE-921,ORD-1843,SKU-258,690.03,5,5/3/2024,South,Delivered,2,1311.057
SALE-990,ORD-1963,SKU-615,155.2,10,7/30/2024,South,Delivered,7,977.76
SALE-925,ORD-1850,SKU-318,515.33,5,7/9/2024,North,Delivered,31,15176.4685
SALE-926,ORD-1852,SKU-572,421.51,0,3/8/2024,West,Delivered,43,18124.93
SALE-933,ORD-1866,SKU-341,790.05,15,2/25/2024,East,Delivered,38,25518.615
SALE-936,ORD-1871,SKU-571,143.8,5,12/22/2024,West,Delivered,19,2595.59
SALE-937,ORD-1872,SKU-646,696.8,10,4/16/2024,North,Delivered,75,47034
SALE-1203,ORD-2418,SKU-230,489.08,5,5/13/2024,North,Delivered,10,4646.26
SALE-938,ORD-1874,SKU-257,93.38,5,1/9/2024,North,Delivered,68,6032.348
SALE-939,ORD-1877,SKU-504,341.37,10,9/11/2024,North,Delivered,19,5837.427
SALE-942,ORD-1883,SKU-2,240.12,5,1/8/2024,South,Delivered,72,16424.208
SALE-1057,ORD-2102,SKU-645,318.68,15,5/2/2024,North,Delivered,5,1354.39
SALE-948,ORD-1893,SKU-279,51.04,0,5/6/2024,North,Delivered,74,3776.96
SALE-949,ORD-1894,SKU-331,271.03,5,12/11/2024,North,Delivered,6,1544.871
SALE-952,ORD-1900,SKU-681,22.31,5,4/9/2024,West,Delivered,57,1208.0865
SALE-1314,ORD-2639,SKU-830,46.3,15,11/7/2024,West,Delivered,64,2518.72
SALE-957,ORD-1905,SKU-548,566.65,5,4/27/2024,West,Delivered,15,8074.7625
SALE-963,ORD-1915,SKU-125,555.91,5,9/27/2024,North,Delivered,7,3696.8015
SALE-966,ORD-1920,SKU-958,389.03,5,9/21/2024,West,Delivered,26,9609.041
SALE-969,ORD-1924,SKU-394,236.65,15,4/7/2024,North,Delivered,12,2413.83
SALE-974,ORD-1930,SKU-473,522.24,5,10/9/2024,East,Delivered,29,14387.712
SALE-978,ORD-1940,SKU-825,19.36,15,3/10/2024,East,Delivered,81,1332.936
SALE-979,ORD-1941,SKU-193,178.83,0,11/18/2024,West,Delivered,40,7153.2
SALE-980,ORD-1942,SKU-784,307.25,10,11/28/2024,South,Delivered,35,9678.375
SALE-981,ORD-1943,SKU-978,666.57,0,9/30/2024,West,Delivered,74,49326.18
SALE-983,ORD-1950,SKU-515,570.31,20,9/24/2024,East,Delivered,29,13231.192
SALE-984,ORD-1954,SKU-139,24.26,10,11/20/2024,North,Delivered,77,1681.218
SALE-988,ORD-1961,SKU-435,470.22,0,7/24/2024,South,Delivered,93,43730.46
SALE-989,ORD-1962,SKU-733,146.87,10,1/26/2024,East,Delivered,76,10045.908
SALE-991,ORD-1966,SKU-183,492.12,5,9/8/2024,South,Delivered,53,24778.242
SALE-996,ORD-1981,SKU-989,544.76,5,11/30/2024,West,Delivered,90,46576.98
SALE-998,ORD-1985,SKU-963,18.79,5,4/16/2024,West,Delivered,79,1410.1895
SALE-999,ORD-1987,SKU-997,429.63,20,7/28/2024,West,Delivered,89,30589.656
SALE-1200,ORD-2415,SKU-308,456.27,5,10/4/2024,East,Delivered,61,26440.8465
SALE-1003,ORD-1994,SKU-29,20.67,20,12/13/2024,South,Delivered,30,496.08
SALE-1007,ORD-2001,SKU-634,480.98,10,9/20/2024,West,Delivered,28,12120.696
SALE-1008,ORD-2003,SKU-587,348.84,20,7/23/2024,North,Delivered,16,4465.152
SALE-1009,ORD-2004,SKU-477,217.04,20,1/21/2024,South,Delivered,18,3125.376
SALE-1012,ORD-2013,SKU-109,681.45,15,10/3/2024,South,Delivered,54,31278.555
SALE-1015,ORD-2019,SKU-461,130.43,20,12/1/2024,South,Delivered,22,2295.568
SALE-1017,ORD-2026,SKU-690,91.51,10,8/30/2024,North,Delivered,51,4200.309
SALE-1023,ORD-2033,SKU-440,31.85,15,9/9/2024,North,Delivered,73,1976.2925
SALE-1024,ORD-2034,SKU-964,530.64,5,3/16/2024,North,Delivered,85,42849.18
SALE-1026,ORD-2045,SKU-783,254.13,20,6/13/2024,West,Delivered,27,5489.208
SALE-1036,ORD-2061,SKU-439,552.95,5,1/18/2024,East,Delivered,82,43074.805
SALE-1037,ORD-2062,SKU-723,160.93,0,6/21/2024,South,Delivered,94,15127.42
SALE-1241,ORD-2487,SKU-370,476.12,10,8/12/2024,North,Delivered,33,14140.764
SALE-1038,ORD-2064,SKU-874,166.97,0,3/25/2024,West,Delivered,16,2671.52
SALE-1042,ORD-2073,SKU-814,431.8,10,4/13/2024,East,Delivered,83,32255.46
SALE-1043,ORD-2074,SKU-342,217.2,5,6/10/2024,South,Delivered,80,16507.2
SALE-1047,ORD-2080,SKU-724,164.81,20,7/22/2024,North,Delivered,86,11338.928
SALE-1055,ORD-2098,SKU-421,410.85,10,11/18/2024,East,Delivered,24,8874.36
SALE-1056,ORD-2101,SKU-695,469.03,20,4/9/2024,West,Delivered,91,34145.384
SALE-1059,ORD-2110,SKU-483,134.94,0,3/10/2024,West,Delivered,66,8906.04
SALE-1060,ORD-2113,SKU-136,572.09,10,8/19/2024,East,Delivered,20,10297.62
SALE-1061,ORD-2115,SKU-276,251.27,5,2/4/2024,West,Delivered,75,17902.9875
SALE-1066,ORD-2123,SKU-368,169.31,20,3/16/2024,West,Delivered,62,8397.776
SALE-1068,ORD-2127,SKU-44,194.03,5,2/19/2024,West,Delivered,87,16036.5795
SALE-1120,ORD-2239,SKU-743,600.45,15,3/3/2024,West,Delivered,22,11228.415
SALE-1073,ORD-2142,SKU-497,89.24,0,6/5/2024,North,Delivered,53,4729.72
SALE-1079,ORD-2157,SKU-995,247.15,0,9/13/2024,South,Delivered,89,21996.35
SALE-1080,ORD-2160,SKU-933,61.1,20,1/9/2024,West,Delivered,95,4643.6
SALE-1082,ORD-2165,SKU-489,178.61,10,6/13/2024,West,Delivered,74,11895.426
SALE-1083,ORD-2166,SKU-690,91.51,0,10/20/2024,North,Delivered,70,6405.7
SALE-1084,ORD-2167,SKU-943,457.52,20,6/17/2024,East,Delivered,45,16470.72
SALE-1086,ORD-2170,SKU-652,143.95,20,7/20/2024,North,Delivered,59,6794.44
SALE-1089,ORD-2175,SKU-744,157.15,10,7/5/2024,West,Delivered,8,1131.48
SALE-1090,ORD-2176,SKU-58,46.15,15,9/20/2024,North,Delivered,13,509.9575
SALE-1100,ORD-2192,SKU-304,228.94,10,10/16/2024,West,Delivered,58,11950.668
SALE-1103,ORD-2201,SKU-544,514.8,20,6/14/2024,South,Delivered,27,11119.68
SALE-1105,ORD-2204,SKU-89,398.48,10,8/26/2024,East,Delivered,58,20800.656
SALE-1107,ORD-2208,SKU-525,109.92,0,8/1/2024,East,Delivered,30,3297.6
SALE-1108,ORD-2211,SKU-844,19.19,15,5/7/2024,West,Delivered,68,1109.182
SALE-1110,ORD-2218,SKU-245,475.73,15,7/20/2024,North,Delivered,8,3234.964
SALE-1114,ORD-2230,SKU-525,109.92,10,10/20/2024,East,Delivered,85,8408.88
SALE-1121,ORD-2240,SKU-204,636.22,0,2/14/2024,East,Delivered,17,10815.74
SALE-1122,ORD-2241,SKU-740,304.86,10,9/2/2024,West,Delivered,6,1646.244
SALE-1125,ORD-2249,SKU-422,388.13,15,3/22/2024,South,Delivered,35,11546.8675
SALE-1126,ORD-2251,SKU-83,365.25,5,9/20/2024,South,Delivered,11,3816.8625
SALE-1128,ORD-2254,SKU-982,386.27,5,5/5/2024,North,Delivered,10,3669.565
SALE-1130,ORD-2257,SKU-553,192.92,15,12/4/2024,South,Delivered,74,12134.668
SALE-1132,ORD-2261,SKU-888,170.96,5,12/21/2024,South,Delivered,87,14129.844
SALE-1133,ORD-2264,SKU-466,74.78,20,8/12/2024,South,Delivered,49,2931.376
SALE-1134,ORD-2266,SKU-578,388.55,5,8/11/2024,North,Delivered,15,5536.8375
SALE-1138,ORD-2274,SKU-419,516.59,0,2/20/2024,North,Delivered,80,41327.2
SALE-1139,ORD-2276,SKU-846,345.43,5,5/17/2024,East,Delivered,5,1640.7925
SALE-1142,ORD-2281,SKU-467,81.15,0,8/9/2024,West,Delivered,10,811.5
SALE-1143,ORD-2283,SKU-23,194.57,0,2/17/2024,East,Delivered,7,1361.99
SALE-1184,ORD-2381,SKU-826,137.7,10,12/11/2024,South,Delivered,8,991.44
SALE-1144,ORD-2286,SKU-925,705.29,5,3/11/2024,South,Delivered,74,49581.887
SALE-1145,ORD-2292,SKU-48,825.79,5,9/6/2024,West,Delivered,6,4707.003
SALE-1146,ORD-2293,SKU-144,336.97,5,7/26/2024,South,Delivered,39,12484.7385
SALE-1151,ORD-2300,SKU-626,246.69,10,7/18/2024,East,Delivered,24,5328.504
SALE-1152,ORD-2301,SKU-120,514.11,5,2/6/2024,East,Delivered,14,6837.663
SALE-1153,ORD-2304,SKU-997,429.63,10,10/2/2024,North,Delivered,9,3480.003
SALE-1154,ORD-2306,SKU-739,154.16,0,2/11/2024,South,Delivered,59,9095.44
SALE-1155,ORD-2308,SKU-175,56.72,5,8/6/2024,West,Delivered,91,4903.444
SALE-1156,ORD-2310,SKU-815,177.51,15,2/19/2024,East,Delivered,96,14484.816
SALE-1158,ORD-2312,SKU-197,358.18,5,10/24/2024,East,Delivered,50,17013.55
SALE-1159,ORD-2314,SKU-599,157.91,15,8/17/2024,East,Delivered,80,10737.88
SALE-1164,ORD-2327,SKU-670,750.39,0,5/13/2024,West,Delivered,5,3751.95
SALE-1175,ORD-2364,SKU-549,542.67,10,10/30/2024,South,Delivered,66,32234.598
